time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
4860,1.1363371054780858e-17,0,8.74812825009569e-19,3.5186324998466407e-18,6.4689563155497924e-18,8.7221134856866799e-21,1.6268630237822084e-20,1.8513853684411885e-19,2.908401338072496e-19,0.97450454796844943,0.75641018462859821,0.75637386300788767,2.311115933264683e-32
4920,1.1363371054780858e-17,0,8.636574769013316e-19,3.4881726337885115e-18,6.5052737888719697e-18,8.7233666930677164e-21,1.640430647972405e-20,1.8925629777568158e-19,2.918831842705929e-19,0.97464456635898877,0.75637386300788767,0.75633885841025283,2.0029671421627253e-32
4980,1.1363371054780858e-17,0,8.5281337155400512e-19,3.4583177841609753e-18,6.5406666835864173e-18,8.7245747512462426e-21,1.6538173838820544e-20,1.93397430648838e-19,2.9291303624057872e-19,0.97477954031812331,0.75633885841025283,0.75630511492046915,2.4651903288156619e-32
5040,1.1363371054780858e-17,0,8.4226902662990311e-19,3.4290597506280994e-18,6.5751548645318803e-18,8.7257395549438729e-21,1.6670255289298694e-20,1.9756136188806529e-19,2.9393005625869097e-19,0.97490968153936453,0.75630511492046915,0.75627257961515881,2.4651903288156619e-32
5100,1.1363371054780858e-17,0,8.3201354445533566e-19,3.400390079421668e-18,6.6087578669431257e-18,8.7268628987370213e-21,1.680057356629572e-20,2.0174753005343023e-19,2.9493459744228872e-19,0.97503519052719778,0.75627257961515881,0.75624120236820058,2.4651903288156619e-32
5160,1.1363371054780858e-17,0,8.2203657459738315e-19,3.3723001027636291e-18,6.641494893968979e-18,8.727946483492536e-21,1.6929151165191976e-20,2.0595538563873224e-19,2.9592700016347256e-19,0.97515625731612354,0.75624120236820058,0.75621093567096909,2.1570415377137042e-32
5220,1.1363371054780858e-17,0,8.1232827910066374e-19,3.3447809748457354e-18,6.6733848150179316e-18,8.7289919223185859e-21,1.7056010341168108e-20,2.1018439086840303e-19,2.9690759268465994e-19,0.97527306213553799,0.75621093567096909,0.75618173446611547,2.1570415377137042e-32
5280,1.1363371054780858e-17,0,8.0287930018771771e-19,3.3178237046364883e-18,6.7044461648540182e-18,8.730000746072514e-21,1.7181173109003766e-20,2.1443401949363726e-19,2.9787669175394104e-19,0.97538577602511478,0.75618173446611547,0.75615355599372136,2.0029671421627253e-32
5340,1.1363371054780858e-17,0,7.9368073024131378e-19,3.2914191857649615e-18,6.7346971433717902e-18,8.7309744084632837e-21,1.7304661243097e-20,2.1870375658818705e-19,2.9883460316306278e-19,0.97549456140489088,0.75615355599372136,0.75612635964877728,1.6948183510607676e-32
5400,1.1363371054780858e-17,0,7.8472408390055765e-19,3.2655582237120386e-18,6.7641556159849262e-18,8.7319142907826327e-21,1.7426496277685456e-20,2.2299309834421092e-19,2.9978162227067425e-19,0.97559957260386965,0.75612635964877728,0.75610010684903262,1.6948183510607676e-32
